 numero_reimpresiones, puntos_vta1anio_total, materia3, tirada, ejemplares_distribuidos_en_novedad, obsequios, pvp, reimpresiones, editorial, materia2, encuadernacion, venta_total, semanas_venta, coleccion, puntos_vta_total, materia1
51,252,,1065,618,7,   14.42,1,UDL956,,3,478,61,UDL956007,257,126
863,311,,1193,895,8,   28.80,3,UDL956,,2,891,64,UDL956007,318,126
1007,227,,2007,875,7,   10.58,2,UDL956,,3,703,75,UDL956007,251,126
14,214,,1226,778,8,   30.77,2,UDL956,,2,365,100,UDL956007,222,112
16,214,,2031,897,6,   17.31,3,UDL956,,2,332,100,UDL956007,225,112
1501,279,,2101,1072,3,   19.23,5,UDL956,,2,787,107,UDL956007,293,126
1008,296,,1778,902,7,   22.12,4,UDL956,,2,533,107,UDL956007,311,126
40,240,,1040,902,7,   19.23,4,UDL956,,2,354,134,UDL956007,250,112
21,243,,1993,1083,7,   17.79,3,UDL956,,2,706,144,UDL956007,257,112
15,283,,2015,1142,6,   22.12,3,UDL956,,2,463,151,UDL956007,299,126
1534,227,,2014,973,6,   26.92,4,UDL956,,2,443,153,UDL956007,237,112
1813,261,,2013,1089,6,   19.23,4,UDL956,,2,899,152,UDL956007,274,112
1,81,,1001,304,4,   13.46,1,UDL956,,3,65,128,UDL956004,86,112
2,54,,1046,213,4,   15.38,2,UDL956,2334,3,66,154,UDL956004,60,111
2,100,,982,391,5,   23.03,2,UDL956,2334,3,135,167,UDL956004,110,111
54,274,,1554,850,8,   10.10,1,UDL956,,3,446,58,UDL956002,277,126
1052,225,,2060,644,7,   10.58,3,UDL956,,3,1090,80,UDL956002,233,126
20,216,,1040,782,6,   10.10,3,UDL956,,3,289,165,UDL956002,226,112
38,218,,998,614,9,   15.58,1,UDL956,,3,296,64,UDL956001,220,112
14,266,,1035,769,7,   23.08,1,UDL956,,3,508,67,UDL956001,272,112
26,141,,986,500,9,   15.38,3,UDL956,,3,218,80,UDL956001,144,11
19,209,,969,676,11,   12.50,2,UDL956,,3,429,81,UDL956001,213,10
598,173,,1759,1093,7,   18.27,4,UDL956,,3,443,82,UDL956001,175,111
1564,547,,6525,2730,18,   17.31,4,UDL956,,3,2888,83,UDL956001,568,112
28,185,,978,603,13,   15.87,2,UDL956,,3,230,87,UDL956001,192,111
548,154,,1674,560,8,   22.12,4,UDL956,,3,67,90,UDL956001,155,111
22,214,,1570,861,7,   18.27,2,UDL956,,3,276,93,UDL956001,223,126
33,248,,1256,850,9,   17.31,3,UDL956,,3,626,97,UDL956001,258,112
14,200,,2018,953,6,   16.35,1,UDL956,,3,273,106,UDL956001,208,111
13,233,,1216,812,11,   22.12,2,UDL956,,3,661,112,UDL956001,251,112
17,179,,1028,717,9,   15.87,2,UDL956,,3,706,114,UDL956001,196,112
1534,277,,2994,1152,50,   14.42,4,UDL956,,3,1045,126,UDL956001,297,112
30,185,,999,695,10,   20.19,4,UDL956,,3,352,135,UDL956001,201,112
3333,385,,5238,3030,14,   20.19,9,UDL956,,3,1584,136,UDL956001,402,111
1654,435,,4722,2819,8,   15.38,6,UDL956,,3,3895,158,UDL956001,502,112
126,228,,1454,830,8,   22.12,4,UDL956,,3,786,164,UDL956001,264,112
51,203,,2067,912,6,   14.42,4,UDL956,,3,471,162,UDL956001,211,118
794,167,,1638,636,7,   18.27,4,UDL956,,3,372,187,UDL956001,172,111
1169,188,,2175,636,6,   19.46,6,UDL956,,3,293,189,UDL956001,198,111
42,157,,1134,633,0,   13.41,3,UDL956,,2,745,199,UDL956001,196,112
4,141,,504,458,6,   15.38,1,UDL948,112,3,205,184,UDL948004,149,971
5,135,,745,440,6,   17.31,2,UDL948,,3,198,199,UDL948004,145,119
4,125,,454,329,9,   17.31,1,UDL948,,3,92,60,UDL948002,125,112
4,143,,629,354,7,   17.31,1,UDL948,,3,66,62,UDL948002,144,112
4,83,,243,172,7,    9.62,1,UDL948,,3,50,66,UDL948002,83,10
3,75,,453,244,7,   17.31,1,UDL948,,3,52,75,UDL948002,76,112
4,79,,454,254,9,   15.38,1,UDL948,,3,54,76,UDL948002,84,112
5,96,,445,289,7,   15.38,2,UDL948,,3,56,81,UDL948002,97,114
5,70,,645,275,7,   17.31,2,UDL948,,3,59,88,UDL948002,73,112
5,101,,455,303,7,   17.31,2,UDL948,,3,145,91,UDL948002,103,118
7,45,,177,122,7,   11.54,2,UDL948,,3,52,91,UDL948002,49,111
4,55,,264,139,7,   13.46,1,UDL948,,3,28,94,UDL948002,59,111
7,64,,347,185,6,   11.54,2,UDL948,,3,40,106,UDL948002,65,116
7,119,,407,278,6,   17.31,2,UDL948,,3,36,112,UDL948002,122,112
22,111,,322,274,6,   11.54,3,UDL948,,3,148,120,UDL948002,115,1
37,72,,177,139,6,   13.46,3,UDL948,,3,67,122,UDL948002,73,112
5,66,,585,267,6,   17.31,2,UDL948,,3,53,143,UDL948002,71,112
7,73,,282,203,6,   13.46,2,UDL948,,3,26,146,UDL948002,76,111
7,84,,607,301,6,   15.38,2,UDL948,,3,55,140,UDL948002,87,112
7,87,,507,298,6,   12.50,2,UDL948,,3,72,151,UDL948002,95,111
6,91,,406,259,6,   15.38,2,UDL948,,3,123,143,UDL948002,95,112
7,87,,457,261,6,   15.38,2,UDL948,,3,53,165,UDL948002,92,11
7,103,,507,312,6,   17.31,2,UDL948,,3,115,179,UDL948002,108,112
4,98,,404,285,6,   14.42,1,UDL948,,3,114,191,UDL948002,107,112
4,121,,794,463,6,   15.38,1,UDL948,,,262,200,UDL948002,145,111
4,51,,219,117,7,   11.54,1,UDL948,,3,106,54,UDL948001,51,111
50,59,,200,120,5,   37.50,1,UDL947,2334,2,82,64,UDL947028,63,19
50,65,,250,187,5,   15.38,1,UDL947,,2,127,85,UDL947028,74,93
80,38,,150,69,6,   46.15,1,UDL947,,2,19,91,UDL947027,43,93
79,37,,149,69,6,   43.27,1,UDL947,,2,14,98,UDL947027,45,93
50,43,,150,71,6,   43.27,1,UDL947,,2,29,102,UDL947027,47,93
125,80,,375,257,7,   13.46,2,UDL947,,3,60,93,UDL947026,87,93
0,54,,250,188,6,   14.42,0,UDL947,,3,57,111,UDL947026,67,93
50,40,,250,174,6,   14.42,1,UDL947,,2,66,119,UDL947025,52,93
100,81,,400,223,9,    8.65,1,UDL947,,3,106,72,UDL947024,86,93
0,72,,400,260,7,    8.65,1,UDL947,,3,144,82,UDL947024,82,19
0,71,,400,276,7,    8.65,0,UDL947,,3,154,92,UDL947024,85,93
0,61,,500,266,6,    8.65,0,UDL947,,3,173,109,UDL947024,86,93
0,59,,800,343,6,    8.65,0,UDL947,,3,214,119,UDL947024,87,93
0,53,,800,345,6,    8.65,0,UDL947,,3,216,127,UDL947024,81,93
0,67,,1000,448,7,    8.65,0,UDL947,,3,281,134,UDL947024,100,93
0,76,,1000,526,5,    8.65,0,UDL947,,3,400,137,UDL947024,112,93
150,172,,550,436,8,   19.23,3,UDL947,,2,275,55,UDL947023,173,126
20,89,,320,258,6,   19.23,1,UDL947,,2,119,106,UDL947023,100,126
0,71,,500,250,7,   19.23,0,UDL947,,2,74,133,UDL947023,84,12
0,83,,500,298,6,   19.23,0,UDL947,,3,61,134,UDL947023,99,112
100,112,,500,303,6,   19.23,1,UDL947,,2,102,139,UDL947023,125,12
100,109,,500,319,6,   19.23,1,UDL947,,2,84,139,UDL947023,121,12
0,54,,300,159,6,   19.23,0,UDL947,,3,90,183,UDL947021,63,93
0,58,,1600,199,6,   19.23,0,UDL947,,3,143,177,UDL947021,67,93
75,86,,475,294,7,   17.31,3,UDL947,,2,382,124,UDL947020,133,93
75,79,,375,300,6,   19.23,2,UDL947,,2,288,147,UDL947020,95,111
25,61,,325,236,6,   18.27,1,UDL947,,3,278,158,UDL947020,76,93
749,76,,949,289,6,   14.42,12,UDL947,,2,732,161,UDL947020,153,93
230,71,,480,223,6,   16.35,1,UDL947,,3,158,162,UDL947020,91,93
272,108,,772,449,7,   14.42,4,UDL947,,2,677,174,UDL947020,173,93
0,2,,20,11,0,    3.85,0,UDL947,,10,8,156,UDL947020,7,93
0,0,,200,76,0,   17.31,0,UDL947,,2,78,120,UDL947020,47,93
529,169,,929,430,9,   14.42,4,UDL947,971,3,456,55,UDL947017,179,19
1100,286,971,2100,659,11,   25.00,10,UDL947,33,2,1866,55,UDL947017,291,19
106,140,,506,388,7,   17.31,2,UDL947,19,2,346,56,UDL947017,144,119
0,148,,500,376,8,   18.27,0,UDL947,92,2,265,57,UDL947017,151,19
25,120,,425,355,7,   18.27,1,UDL947,,2,280,58,UDL947017,123,19
0,118,,400,288,7,   15.38,0,UDL947,,2,106,58,UDL947017,119,19
0,129,,500,359,7,   19.23,0,UDL947,,2,206,60,UDL947017,130,19
50,103,,350,263,7,   21.15,3,UDL947,,3,166,79,UDL947017,114,19
24,81,,324,263,7,   19.23,1,UDL947,,2,179,92,UDL947017,93,93
42,82,,342,220,7,   18.27,1,UDL947,,2,115,90,UDL947017,90,93
0,77,,300,236,7,   18.27,0,UDL947,,3,147,94,UDL947017,87,93
50,91,,350,264,7,   14.42,1,UDL947,,3,90,94,UDL947017,100,93
150,85,,450,337,7,   13.46,2,UDL947,,3,151,97,UDL947017,94,93
0,79,,300,239,6,   17.31,0,UDL947,,3,174,100,UDL947017,98,93
50,62,,250,190,6,   15.38,1,UDL947,,2,79,105,UDL947017,73,93
2014,241,,2714,974,10,   15.38,13,UDL947,,2,2490,108,UDL947017,325,93
0,61,,300,204,6,   17.31,0,UDL947,,3,144,108,UDL947017,70,93
0,67,,300,252,6,   15.38,0,UDL947,,3,137,112,UDL947017,83,93
0,54,,300,213,6,   18.27,0,UDL947,,2,94,113,UDL947017,82,93
25,70,,325,217,6,   17.31,1,UDL947,,3,188,117,UDL947017,94,93
0,53,,300,200,6,   18.27,0,UDL947,,2,62,117,UDL947017,78,93
690,100,,990,335,8,   17.31,10,UDL947,,3,723,120,UDL947017,170,93
0,56,,400,189,6,   16.35,0,UDL947,,2,68,121,UDL947017,63,93
0,53,,300,170,6,   13.46,0,UDL947,,3,93,124,UDL947017,71,93
0,57,,300,209,6,   19.23,0,UDL947,,3,58,127,UDL947017,68,93
0,56,,300,194,6,   15.38,0,UDL947,,3,73,126,UDL947017,64,93
65,89,,365,272,6,   19.23,4,UDL947,,3,296,129,UDL947017,122,93
0,75,,500,261,7,   21.15,0,UDL947,,3,275,134,UDL947017,96,93
0,50,,300,177,7,   12.50,0,UDL947,,3,53,132,UDL947017,59,93
0,68,,400,282,6,   15.38,0,UDL947,,2,158,134,UDL947017,84,93
0,53,,400,253,6,   21.15,0,UDL947,,2,120,137,UDL947017,66,93
0,61,,400,278,8,   14.42,0,UDL947,,2,137,129,UDL947017,74,
0,58,,400,233,1,   14.42,0,UDL947,,2,179,143,UDL947017,88,93
180,64,,580,727,6,   18.27,4,UDL947,,2,432,142,UDL947017,86,93
0,64,,400,269,6,   12.50,0,UDL947,,3,169,147,UDL947017,74,93
0,58,,400,276,6,   17.31,0,UDL947,,2,218,147,UDL947017,85,93
0,79,,300,261,6,   18.27,0,UDL947,,2,245,150,UDL947017,115,93
0,58,,200,175,6,   18.27,0,UDL947,,2,121,150,UDL947017,74,93
25,58,,225,208,6,    9.62,1,UDL947,,3,72,151,UDL947017,70,93
0,53,,300,190,6,   18.27,0,UDL947,,2,128,157,UDL947017,69,93
100,65,,350,241,6,   23.08,2,UDL947,,3,215,160,UDL947017,108,93
0,44,,250,172,6,   17.31,0,UDL947,,2,94,161,UDL947017,57,93
0,45,,300,163,6,   15.38,0,UDL947,,2,124,162,UDL947017,63,93
125,72,,425,271,7,   23.08,3,UDL947,,3,335,163,UDL947017,115,93
0,63,,300,202,7,   13.46,0,UDL947,,2,74,161,UDL947017,72,93
450,82,,650,209,12,   20.19,5,UDL947,,2,297,169,UDL947017,111,93
100,69,,350,206,6,   11.54,1,UDL947,,3,252,169,UDL947017,92,93
0,45,,200,156,6,   33.65,0,UDL947,,3,50,168,UDL947017,54,93
0,45,,300,199,6,   19.23,0,UDL947,,3,88,171,UDL947017,58,93
0,56,,300,188,7,   21.15,0,UDL947,,3,101,168,UDL947017,67,93
0,34,,300,165,6,   18.27,0,UDL947,,3,68,174,UDL947017,40,93
0,48,,250,151,6,   17.31,0,UDL947,,3,79,177,UDL947017,56,93
0,59,,300,181,6,   13.46,0,UDL947,,2,90,181,UDL947017,69,93
0,64,,250,226,6,   18.27,0,UDL947,,3,208,178,UDL947017,79,93
0,57,,250,165,6,   17.31,0,UDL947,,3,54,179,UDL947017,64,93
106,77,,276,226,6,   17.31,1,UDL947,,2,129,184,UDL947017,92,93
10,68,,260,256,6,   17.31,1,UDL947,,3,99,182,UDL947017,79,93
0,51,,200,177,6,   17.31,0,UDL947,119,2,67,182,UDL947017,65,93
0,54,,200,164,6,   17.31,0,UDL947,,3,49,188,UDL947017,62,93
1592,140,,1892,813,6,   14.42,13,UDL947,,2,1731,192,UDL947017,239,93
200,109,,600,371,6,   17.31,2,UDL947,,,440,195,UDL947017,140,93
175,94,,425,254,6,   15.38,2,UDL947,,3,328,196,UDL947017,123,93
275,69,,475,219,6,   15.38,3,UDL947,93,3,248,198,UDL947017,103,152
0,63,,252,196,12,   16.35,0,UDL947,,3,203,200,UDL947017,79,93
30,76,,230,186,9,   21.15,1,UDL947,,2,61,73,UDL947016,76,19
0,44,,200,159,6,   21.15,0,UDL947,,2,54,152,UDL947016,57,93
0,45,,200,128,6,   26.92,0,UDL947,,3,95,176,UDL947016,57,93
300,86,,800,987,0,    9.62,1,UDL947,,3,671,194,UDL947016,129,93
0,70,,300,313,6,   17.31,0,UDL947,,3,215,185,UDL947014,98,93
0,46,,300,184,6,   21.15,0,UDL947,,3,53,102,UDL947011,60,93
475,122,,1475,707,10,   12.50,5,UDL947,,2,1299,107,UDL947011,177,93
0,55,,300,202,6,   21.15,0,UDL947,,3,99,107,UDL947011,67,93
0,44,,200,159,4,    9.62,0,UDL947,,2,153,117,UDL947011,57,93
0,50,,250,175,6,   12.50,0,UDL947,,3,99,162,UDL947011,68,93
0,3,,5,15,0,   11.54,0,UDL947,,,4,134,UDL947008,7,
425,86,,725,366,6,   10.58,6,UDL947,,2,506,159,UDL947006,140,93
50,40,,250,110,6,   12.50,1,UDL947,,3,57,124,UDL947005,43,93
0,70,,300,215,6,    7.69,0,UDL947,,3,82,125,UDL947005,83,93
0,85,,800,484,1,    9.62,0,UDL947,,2,650,143,UDL947005,118,93
813,117,,1213,502,6,    9.62,5,UDL947,,2,620,145,UDL947005,153,93
50,0,,250,177,6,   13.46,1,UDL947,,2,64,113,UDL947004,58,93
0,1,,200,75,0,   14.42,0,UDL947,,2,79,184,UDL947004,47,93
0,0,,200,78,0,   14.42,0,UDL947,,2,74,120,UDL947004,46,93
0,0,,200,79,0,   14.42,0,UDL947,,2,69,120,UDL947004,48,93
0,75,,400,240,6,   15.38,0,UDL947,,2,95,124,UDL947003,91,93
0,74,,300,242,7,    7.69,0,UDL947,,3,145,160,UDL947003,95,93
0,133,,500,391,8,    7.69,0,UDL947,,2,162,56,UDL947002,136,19
100,153,,500,433,7,   19.23,3,UDL947,,2,320,62,UDL947002,158,19
260,204,,960,522,9,   37.50,6,UDL947,,2,826,64,UDL947002,223,19
1470,224,,2170,884,7,   15.38,4,UDL947,,2,1271,65,UDL947002,239,19
100,97,,400,264,9,   17.31,1,UDL947,,2,187,66,UDL947002,103,19
125,130,,425,337,7,   24.04,3,UDL947,,2,314,68,UDL947002,138,93
0,104,,300,244,9,    9.62,0,UDL947,,3,65,70,UDL947002,104,19
100,129,,400,355,9,   11.54,1,UDL947,,2,183,73,UDL947002,141,19
0,123,,400,297,7,   16.35,1,UDL947,,2,189,78,UDL947002,129,19
50,92,,300,215,9,   11.54,1,UDL947,,3,131,77,UDL947002,93,19
131,140,,531,349,8,   18.27,6,UDL947,,2,447,82,UDL947002,158,13
0,88,,300,247,7,   20.19,0,UDL947,,2,105,81,UDL947002,93,93
0,93,,400,273,7,   15.38,0,UDL947,,2,155,86,UDL947002,103,93
450,93,,850,299,8,   24.04,4,UDL947,,2,465,88,UDL947002,118,93
0,79,,400,244,7,   17.31,0,UDL947,,3,121,88,UDL947002,84,93
1727,173,,2127,613,10,   17.31,12,UDL947,,2,1579,90,UDL947002,282,19
200,125,,600,456,7,   11.54,2,UDL947,,2,358,89,UDL947002,156,93
0,64,,520,257,7,   19.23,0,UDL947,,2,137,106,UDL947002,86,93
200,92,,500,371,6,   24.04,1,UDL947,,3,396,151,UDL947002,121,
0,98,,400,300,8,   19.23,0,UDL947,93,2,139,55,UDL947001,100,114
25,117,,325,284,7,   14.42,1,UDL947,,2,153,68,UDL947001,119,93
0,60,,500,237,7,    5.67,0,UDL944,,3,195,89,UDL944001,62,421
0,39,,75,76,7,    5.67,0,UDL944,36,3,59,85,UDL944001,39,421
0,63,,1000,443,6,    5.67,0,UDL944,,3,133,153,UDL944001,65,PA
0,53,,1000,362,6,    5.67,0,UDL944,,3,126,152,UDL944001,58,PA
0,65,,1000,406,6,    5.67,0,UDL944,,3,259,150,UDL944001,65,74
0,69,,1000,418,6,    5.72,0,UDL944,,3,560,191,UDL944001,72,421
0,60,,1424,491,6,   19.23,0,UDL942,,3,21,195,UDL942002,61,55
5,2,,6,3,0,   14.90,3,UDL938,,,3,21,UDL938059,2,
200,179,,800,508,7,   12.50,1,UDL938,,3,378,77,UDL938057,187,15
0,140,,1000,555,8,   12.50,0,UDL938,,3,394,103,UDL938057,152,15
455,297,,1455,1085,6,   12.50,4,UDL938,,3,810,132,UDL938057,313,15
228,100,,1236,576,6,   12.50,5,UDL938,,3,549,158,UDL938057,137,15
375,171,,1287,789,7,   12.50,5,UDL938,,3,938,188,UDL938057,214,15
0,49,,288,149,6,   12.50,0,UDL938,113,3,14,106,UDL938056,49,111
0,81,,216,224,6,   12.02,0,UDL938,,3,67,163,UDL938056,85,15
1,2,,11,11,0,   11.88,1,UDL938,112,,11,16,UDL938056,2,118
1,3,,3,3,0,   23.99,1,UDL938,,,3,114,UDL938050,3,
2,2,,105,104,0,   17.16,1,UDL938,,,104,31,UDL938050,2,
0,59,,280,155,7,   18.27,0,UDL938,,3,135,56,UDL938027,60,111
0,76,,188,146,7,   14.90,0,UDL938,,3,28,57,UDL938027,76,111
882,470,,5922,5085,9,   21.15,2,UDL938,,3,2153,82,UDL938027,481,111
0,63,,256,207,6,   18.65,0,UDL938,,3,70,136,UDL938027,65,111
190,91,,494,279,6,   17.31,1,UDL938,,3,66,105,UDL938027,92,113
0,47,,204,126,6,   17.31,0,UDL938,,3,19,131,UDL938025,51,111
40,67,,240,225,7,   17.31,1,UDL938,,3,60,80,UDL938008,68,111
0,66,,238,223,6,   16.35,0,UDL938,,3,85,108,UDL938008,67,111
50,77,,282,217,6,   13.46,2,UDL938,118,3,65,123,UDL938008,79,111
0,80,,396,366,6,   19.23,0,UDL938,,3,194,141,UDL938008,90,111
0,89,,600,462,6,   13.75,0,UDL938,,3,63,157,UDL938008,91,
0,1,,1,1,0,    8.22,0,UDL938,,,1,0,UDL938007,1,
0,1,,1,1,0,   15.93,0,UDL938,,3,1,0,UDL938003,1,32
10,3,,14,8,0,   25.00,1,UDL938,,,7,97,UDL938002,6,
0,2,,5,3,0,    4.81,0,UDL938,,,3,45,UDL938001,2,
23,190,,1523,931,6,   17.31,2,UDL935,31,3,801,181,UDL935015,211,24
0,182,,1200,673,7,   47.12,0,UDL935,,3,259,55,UDL935014,183,231
5,187,,1205,634,6,   17.21,1,UDL935,,3,700,117,UDL935014,208,131
5,191,,1505,732,6,   15.29,1,UDL935,112,3,159,129,UDL935014,200,115
18,136,,1218,562,6,   18.75,2,UDL935,,3,405,135,UDL935014,152,13
120,98,,1930,741,6,   18.17,6,UDL935,33,3,474,189,UDL935014,124,112
14,148,,1614,726,6,   19.13,4,UDL935,,3,349,191,UDL935013,157,119
9,185,,2095,900,6,   22.02,3,UDL935,,3,817,202,UDL935013,218,119
107,77,,1307,510,6,   16.25,3,UDL935,,3,114,149,UDL935012,83,13
11,248,,1280,881,6,   18.27,2,UDL935,,3,580,167,UDL935012,262,13
9,118,,1209,574,7,   14.33,1,UDL935,,3,263,96,UDL935011,126,1111
8,101,,1208,555,6,   14.33,1,UDL935,,3,156,106,UDL935011,106,111
20,123,,1520,734,6,   14.33,2,UDL935,,3,629,143,UDL935011,139,111
23,104,,1523,750,6,   11.44,2,UDL935,,3,726,157,UDL935011,126,111
1907,141,,2507,533,6,   13.37,9,UDL935,31,3,2397,172,UDL935011,242,13
1428,153,,3268,883,6,   15.29,11,UDL935,,3,2086,189,UDL935011,207,112
12,197,,1612,906,7,   17.21,3,UDL935,,2,440,196,UDL935008,210,13
0,169,,1500,532,8,    9.62,0,UDL935,,3,310,63,UDL935006,171,131
0,167,,1000,592,7,    9.62,0,UDL935,,3,491,76,UDL935006,177,13
5,204,,1505,1017,8,    9.62,1,UDL935,,3,747,83,UDL935006,216,131
11,119,,1011,526,7,    9.62,1,UDL935,,3,399,89,UDL935006,132,131
6,109,,806,478,7,    9.62,1,UDL935,,3,349,90,UDL935006,122,131
8,112,,908,473,7,    9.62,1,UDL935,,3,199,91,UDL935006,123,131
9,229,,1509,929,7,    9.62,1,UDL935,,3,554,97,UDL935006,239,112
8,106,,1208,511,6,    9.62,1,UDL935,,3,123,105,UDL935006,116,112
5,130,,1205,588,6,    9.62,1,UDL935,,3,235,111,UDL935006,150,131
8,159,,1208,494,11,    9.62,1,UDL935,,3,662,114,UDL935006,169,111
7,109,,1207,384,6,    9.62,1,UDL935,,3,147,128,UDL935006,124,112
11,117,,1311,440,6,    9.62,2,UDL935,,3,212,131,UDL935006,127,111
17,165,,1217,677,6,    9.62,2,UDL935,,3,730,133,UDL935006,196,119
21,132,,1841,936,6,    9.62,2,UDL935,,3,552,142,UDL935006,156,112
23,181,,1557,766,6,    9.62,2,UDL935,,3,604,148,UDL935006,199,111
9,170,,1509,844,6,    9.62,2,UDL935,,3,411,160,UDL935006,182,112
26,218,,1462,978,7,    9.62,3,UDL935,,3,933,180,UDL935006,253,13
117,157,,1218,573,6,    9.62,4,UDL935,13,3,924,183,UDL935006,190,33
3764,213,,5334,1166,6,    9.62,12,UDL935,,3,4963,183,UDL935006,288,131
7,130,,1777,739,6,    9.62,2,UDL935,,3,348,201,UDL935006,146,13
11,165,,1511,691,6,   21.15,2,UDL935,,3,619,145,UDL935005,175,13
0,168,,1200,649,8,   19.13,0,UDL935,251,3,293,66,UDL935001,170,131
0,354,,2997,2009,10,   16.35,0,UDL929,,2,638,66,UDL929029,359,15
10,287,,2954,1534,7,   15.38,1,UDL929,,3,177,85,UDL929028,291,131
0,314,,2504,1368,10,   17.31,0,UDL929,,3,1021,59,UDL929027,316,13
3,342,,3473,1832,7,   14.42,1,UDL929,,3,644,80,UDL929027,349,131
6,273,,2726,1440,7,   19.23,2,UDL929,,3,417,87,UDL929027,280,131
0,473,,4419,3039,9,   15.38,0,UDL929,,2,1561,119,UDL929026,487,15
95,532,,5882,5017,6,    4.76,3,UDL929,,3,1442,144,UDL929025,540,119
2,308,,2922,1764,3,   14.42,1,UDL929,,3,283,77,UDL929024,312,11
2,317,,4109,2218,7,    9.57,1,UDL929,,3,233,114,UDL929024,323,15
4,478,,2784,2136,6,   14.42,2,UDL929,,3,1279,115,UDL929024,489,93
1594,586,,4534,2480,7,   17.31,3,UDL929,,2,1586,158,UDL929024,593,112
3,370,,2673,1647,6,   15.38,2,UDL929,,3,884,180,UDL929024,378,1
13,428,,2803,2601,9,   17.31,2,UDL929,,3,1095,67,UDL929023,430,119
2015,670,,9165,7567,29,   16.35,4,UDL929,,3,3819,96,UDL929023,683,119
1,291,,2939,1543,6,   15.38,1,UDL929,,3,311,116,UDL929023,295,119
2099,494,,5035,3266,6,   16.35,3,UDL929,,3,1762,145,UDL929023,505,13
2484,324,,3054,1914,7,   18.27,4,UDL929,112,2,1501,163,UDL929023,341,119
3,506,,5253,3814,23,   18.27,1,UDL929,,3,1572,166,UDL929023,509,119
26200,1143,,33775,25265,21,   18.27,6,UDL929,112,3,22708,191,UDL929023,1167,119
2423,150,,2775,1585,0,    5.72,4,UDL929,,,1978,61,UDL929017,150,
1709,115,,1714,1150,0,    5.72,2,UDL929,,3,980,63,UDL929017,116,112
1645,119,,1828,1147,0,    5.72,3,UDL929,113,2,1207,79,UDL929017,124,111
2073,110,,2169,1031,0,    5.72,4,UDL929,,2,1979,76,UDL929017,117,113
191,142,,1267,970,0,    5.72,2,UDL929,,,878,80,UDL929017,144,
1101,109,,1401,903,0,    5.72,2,UDL929,,2,1255,80,UDL929017,110,
1016,148,,1516,1178,0,    5.72,3,UDL929,,2,1018,91,UDL929017,158,
163,125,,1282,1142,0,    5.72,2,UDL929,,,1100,94,UDL929017,173,
113,122,,1500,957,0,    5.72,1,UDL929,,2,1308,81,UDL929017,124,
361,142,,1261,1151,0,    5.72,2,UDL929,,,668,92,UDL929017,142,
1302,110,,1503,991,0,    5.72,8,UDL929,,2,812,105,UDL929017,111,
1424,145,,1592,1314,0,    5.72,10,UDL929,,,1531,106,UDL929017,151,
1341,107,,1403,980,0,    5.72,6,UDL929,,,932,106,UDL929017,107,
833,141,,1696,1350,0,    5.72,8,UDL929,,2,1269,106,UDL929017,143,
1298,153,,1791,1186,0,    5.72,8,UDL929,,2,1332,105,UDL929017,155,
1572,149,,1581,1084,0,    5.72,8,UDL929,,,540,99,UDL929017,149,
1557,144,,1781,1434,0,    5.72,8,UDL929,,,1528,91,UDL929017,144,
1678,104,,1724,898,0,    5.72,7,UDL929,,,1452,106,UDL929017,105,
1643,157,,1655,1438,0,    5.72,10,UDL929,,,1564,104,UDL929017,163,
683,156,,1572,1499,1,    5.72,8,UDL929,,2,1258,106,UDL929017,170,
1648,149,,2202,1238,0,    5.72,10,UDL929,,,964,113,UDL929017,151,112
1340,154,,1659,1253,0,    5.72,10,UDL929,,,712,113,UDL929017,156,112
1871,145,,1945,1308,0,    5.72,8,UDL929,,,984,113,UDL929017,146,113
3104,138,,3164,1217,0,    5.72,8,UDL929,,,876,114,UDL929017,139,112
2259,162,,2396,1918,0,    5.72,7,UDL929,,,1435,112,UDL929017,162,113
1526,145,,1539,1205,0,    5.72,10,UDL929,,,821,110,UDL929017,145,112
1005,95,,1052,935,0,    5.72,10,UDL929,,,888,109,UDL929017,97,117
70,153,,3031,1233,0,    5.72,7,UDL929,,3,1418,95,UDL929017,157,113
3037,262,,3045,890,6,   11.49,8,UDL929,,2,497,118,UDL929017,284,112
2572,274,,2576,758,6,   11.49,8,UDL929,,2,604,123,UDL929017,303,112
123,164,,3293,1260,7,   11.49,7,UDL929,,0,338,117,UDL929017,173,112
194,170,,3240,1235,7,   11.49,7,UDL929,,2,296,126,UDL929017,180,112
1409,61,,7974,910,0,   14.38,8,UDL929,,2,-61,117,UDL929017,77,112
159,54,,5085,240,1,   14.38,5,UDL929,,0,91,128,UDL929017,77,112
4501,145,,4551,1570,0,    5.72,9,UDL929,,3,1334,130,UDL929017,149,112
1274,96,,1324,1114,0,    5.72,8,UDL929,,2,1066,130,UDL929017,96,112
2090,141,,2140,1398,0,    5.72,10,UDL929,,2,1676,130,UDL929017,141,112
2026,133,,2076,1388,0,    5.72,6,UDL929,,2,1675,130,UDL929017,133,112
2062,134,,2112,1390,0,    5.72,8,UDL929,,,1051,130,UDL929017,135,112
174,142,,4212,1263,3,    5.72,9,UDL929,,3,1519,142,UDL929017,143,21
425,153,,2881,1938,0,    5.72,12,UDL929,,2,2134,155,UDL929017,244,118
118,106,,1537,1231,0,    5.72,9,UDL929,,1,1131,142,UDL929017,109,118
135,150,,3944,1286,0,    5.72,10,UDL929,,2,1476,136,UDL929017,150,118
